latitude,longitude,timestamp,index
54.54662367142857,12.348027142857143,2025-11-15 16:24:40.979857 +0000 UTC,53
54.53075702857143,12.332774757142857,2025-11-15 16:26:40.979857 +0000 UTC,54
54.51489038571429,12.317522371428572,2025-11-15 16:28:40.979857 +0000 UTC,55
54.49902374285714,12.302269985714286,2025-11-15 16:30:40.979857 +0000 UTC,56
54.4831571,12.2870176,2025-11-15 16:32:40.979857 +0000 UTC,57
54.474289614285716,12.279128428571429,2025-11-15 16:34:40.979857 +0000 UTC,58
54.465422128571426,12.271239257142858,2025-11-15 16:36:40.979857 +0000 UTC,59
54.45655464285714,12.263350085714286,2025-11-15 16:38:40.979857 +0000 UTC,60
54.44768715714286,12.255460914285715,2025-11-15 16:40:40.979857 +0000 UTC,61
54.438819671428575,12.247571742857144,2025-11-15 16:42:40.979857 +0000 UTC,62
54.429952185714285,12.239682571428572,2025-11-15 16:44:40.979857 +0000 UTC,63
54.4210847,12.2317934,2025-11-15 16:46:40.979857 +0000 UTC,64
54.415267685714284,12.225482071428573,2025-11-15 16:48:40.979857 +0000 UTC,65
54.40945067142857,12.219170742857143,2025-11-15 16:50:40.979857 +0000 UTC,66
54.403633657142855,12.212859414285715,2025-11-15 16:52:40.979857 +0000 UTC,67
54.397816642857144,12.206548085714285,2025-11-15 16:54:40.979857 +0000 UTC,68
54.391999628571426,12.200236757142857,2025-11-15 16:56:40.979857 +0000 UTC,69
54.386182614285715,12.193925428571427,2025-11-15 16:58:40.979857 +0000 UTC,70
54.3803656,12.1876141,2025-11-15 17:00:40.979857 +0000 UTC,71
54.37936778837209,12.18504553488372,2025-11-15 17:02:40.979857 +0000 UTC,72
54.37836997674418,12.18247696976744,2025-11-15 17:04:40.979857 +0000 UTC,73
54.37737216511628,12.179908404651162,2025-11-15 17:06:40.979857 +0000 UTC,74
54.37637435348837,12.177339839534882,2025-11-15 17:08:40.979857 +0000 UTC,75
54.37537654186046,12.174771274418603,2025-11-15 17:10:40.979857 +0000 UTC,76
54.37437873023256,12.172202709302326,2025-11-15 17:12:40.979857 +0000 UTC,77
54.373380918604646,12.169634144186046,2025-11-15 17:14:40.979857 +0000 UTC,78
54.37238310697674,12.167065579069767,2025-11-15 17:16:40.979857 +0000 UTC,79
54.37138529534884,12.164497013953488,2025-11-15 17:18:40.979857 +0000 UTC,80
54.370387483720926,12.161928448837209,2025-11-15 17:20:40.979857 +0000 UTC,81
54.36938967209302,12.15935988372093,2025-11-15 17:22:40.979857 +0000 UTC,82
54.36839186046512,12.15679131860465,2025-11-15 17:24:40.979857 +0000 UTC,83
54.367394048837205,12.154222753488371,2025-11-15 17:26:40.979857 +0000 UTC,84
54.3663962372093,12.151654188372092,2025-11-15 17:28:40.979857 +0000 UTC,85
54.36539842558139,12.149085623255813,2025-11-15 17:30:40.979857 +0000 UTC,86
54.364400613953485,12.146517058139533,2025-11-15 17:32:40.979857 +0000 UTC,87
54.36340280232558,12.143948493023256,2025-11-15 17:34:40.979857 +0000 UTC,88
54.36240499069767,12.141379927906977,2025-11-15 17:36:40.979857 +0000 UTC,89
54.361407179069765,12.138811362790698,2025-11-15 17:38:40.979857 +0000 UTC,90
54.36040936744186,12.136242797674418,2025-11-15 17:40:40.979857 +0000 UTC,91
54.35941155581395,12.133674232558139,2025-11-15 17:42:40.979857 +0000 UTC,92
54.358413744186045,12.13110566744186,2025-11-15 17:44:40.979857 +0000 UTC,93
54.35741593255813,12.12853710232558,2025-11-15 17:46:40.979857 +0000 UTC,94
54.35641812093023,12.125968537209301,2025-11-15 17:48:40.979857 +0000 UTC,95
54.355420309302325,12.123399972093022,2025-11-15 17:50:40.979857 +0000 UTC,96
54.35442249767441,12.120831406976743,2025-11-15 17:52:40.979857 +0000 UTC,97
54.35342468604651,12.118262841860465,2025-11-15 17:54:40.979857 +0000 UTC,98
54.352426874418605,12.115694276744186,2025-11-15 17:56:40.979857 +0000 UTC,99
54.35142906279069,12.113125711627907,2025-11-15 17:58:40.979857 +0000 UTC,100
54.35043125116279,12.110557146511628,2025-11-15 18:00:40.979857 +0000 UTC,101
54.34943343953488,12.107988581395349,2025-11-15 18:02:40.979857 +0000 UTC,102
54.34843562790697,12.10542001627907,2025-11-15 18:04:40.979857 +0000 UTC,103
54.34743781627907,12.10285145116279,2025-11-15 18:06:40.979857 +0000 UTC,104
54.34644000465116,12.10028288604651,2025-11-15 18:08:40.979857 +0000 UTC,105
54.34544219302325,12.097714320930232,2025-11-15 18:10:40.979857 +0000 UTC,106
54.34444438139535,12.095145755813952,2025-11-15 18:12:40.979857 +0000 UTC,107
54.34344656976744,12.092577190697673,2025-11-15 18:14:40.979857 +0000 UTC,108
54.34244875813953,12.090008625581396,2025-11-15 18:16:40.979857 +0000 UTC,109
54.34145094651162,12.087440060465116,2025-11-15 18:18:40.979857 +0000 UTC,110
54.34045313488372,12.084871495348837,2025-11-15 18:20:40.979857 +0000 UTC,111
54.33945532325581,12.082302930232558,2025-11-15 18:22:40.979857 +0000 UTC,112
54.3384575116279,12.079734365116279,2025-11-15 18:24:40.979857 +0000 UTC,113
54.3374597,12.0771658,2025-11-15 18:26:40.979857 +0000 UTC,114
54.3373099372093,12.07459723488372,2025-11-15 18:28:40.979857 +0000 UTC,115
54.3371601744186,12.072028669767441,2025-11-15 18:30:40.979857 +0000 UTC,116
54.3370104116279,12.069460104651162,2025-11-15 18:32:40.979857 +0000 UTC,117
54.33686064883721,12.066891539534883,2025-11-15 18:34:40.979857 +0000 UTC,118
54.33671088604651,12.064322974418603,2025-11-15 18:36:40.979857 +0000 UTC,119
54.33656112325581,12.061754409302326,2025-11-15 18:38:40.979857 +0000 UTC,120
54.336411360465114,12.059185844186047,2025-11-15 18:40:40.979857 +0000 UTC,121
54.336261597674415,12.056617279069767,2025-11-15 18:42:40.979857 +0000 UTC,122
54.33611183488372,12.054048713953488,2025-11-15 18:44:40.979857 +0000 UTC,123
54.33596207209302,12.051480148837209,2025-11-15 18:46:40.979857 +0000 UTC,124
54.33581230930233,12.04891158372093,2025-11-15 18:48:40.979857 +0000 UTC,125
54.33566254651163,12.04634301860465,2025-11-15 18:50:40.979857 +0000 UTC,126
54.33551278372093,12.043774453488371,2025-11-15 18:52:40.979857 +0000 UTC,127
54.33536302093023,12.041205888372092,2025-11-15 18:54:40.979857 +0000 UTC,128
54.33521325813953,12.038637323255813,2025-11-15 18:56:40.979857 +0000 UTC,129
54.335063495348834,12.036068758139534,2025-11-15 18:58:40.979857 +0000 UTC,130
54.334913732558135,12.033500193023256,2025-11-15 19:00:40.979857 +0000 UTC,131
54.334763969767444,12.030931627906977,2025-11-15 19:02:40.979857 +0000 UTC,132
54.334614206976745,12.028363062790698,2025-11-15 19:04:40.979857 +0000 UTC,133
54.33446444418605,12.025794497674418,2025-11-15 19:06:40.979857 +0000 UTC,134
54.33431468139535,12.02322593255814,2025-11-15 19:08:40.979857 +0000 UTC,135
54.33416491860465,12.02065736744186,2025-11-15 19:10:40.979857 +0000 UTC,136
54.33401515581395,12.01808880232558,2025-11-15 19:12:40.979857 +0000 UTC,137
54.33386539302325,12.015520237209302,2025-11-15 19:14:40.979857 +0000 UTC,138
54.333715630232554,12.012951672093022,2025-11-15 19:16:40.979857 +0000 UTC,139
54.33356586744186,12.010383106976743,2025-11-15 19:18:40.979857 +0000 UTC,140
54.333416104651164,12.007814541860466,2025-11-15 19:20:40.979857 +0000 UTC,141
54.333266341860465,12.005245976744186,2025-11-15 19:22:40.979857 +0000 UTC,142
54.33311657906977,12.002677411627907,2025-11-15 19:24:40.979857 +0000 UTC,143
54.33296681627907,12.000108846511628,2025-11-15 19:26:40.979857 +0000 UTC,144
54.33281705348837,11.997540281395349,2025-11-15 19:28:40.979857 +0000 UTC,145
54.33266729069767,11.99497171627907,2025-11-15 19:30:40.979857 +0000 UTC,146
54.33251752790698,11.99240315116279,2025-11-15 19:32:40.979857 +0000 UTC,147
54.33236776511628,11.989834586046511,2025-11-15 19:34:40.979857 +0000 UTC,148
54.33221800232558,11.987266020930232,2025-11-15 19:36:40.979857 +0000 UTC,149
54.332068239534884,11.984697455813953,2025-11-15 19:38:40.979857 +0000 UTC,150
54.331918476744185,11.982128890697673,2025-11-15 19:40:40.979857 +0000 UTC,151
54.33176871395349,11.979560325581396,2025-11-15 19:42:40.979857 +0000 UTC,152
54.33161895116279,11.976991760465117,2025-11-15 19:44:40.979857 +0000 UTC,153
54.3314691883721,11.974423195348837,2025-11-15 19:46:40.979857 +0000 UTC,154
54.3313194255814,11.971854630232558,2025-11-15 19:48:40.979857 +0000 UTC,155
54.3311696627907,11.969286065116279,2025-11-15 19:50:40.979857 +0000 UTC,156
54.3310199,11.9667175,2025-11-15 19:52:40.979857 +0000 UTC,157
54.33112212142857,11.963737147619048,2025-11-15 19:54:40.979857 +0000 UTC,158
54.33122434285714,11.960756795238096,2025-11-15 19:56:40.979857 +0000 UTC,159
54.33132656428572,11.957776442857142,2025-11-15 19:58:40.979857 +0000 UTC,160
54.33142878571429,11.95479609047619,2025-11-15 20:00:40.979857 +0000 UTC,161
54.33153100714286,11.951815738095238,2025-11-15 20:02:40.979857 +0000 UTC,162
54.33163322857143,11.948835385714286,2025-11-15 20:04:40.979857 +0000 UTC,163
54.331735450000004,11.945855033333332,2025-11-15 20:06:40.979857 +0000 UTC,164
54.33183767142857,11.94287468095238,2025-11-15 20:08:40.979857 +0000 UTC,165
54.33193989285714,11.939894328571429,2025-11-15 20:10:40.979857 +0000 UTC,166
54.33204211428571,11.936913976190477,2025-11-15 20:12:40.979857 +0000 UTC,167
54.33214433571429,11.933933623809523,2025-11-15 20:14:40.979857 +0000 UTC,168
54.33224655714286,11.93095327142857,2025-11-15 20:16:40.979857 +0000 UTC,169
54.33234877857143,11.927972919047619,2025-11-15 20:18:40.979857 +0000 UTC,170
54.332451,11.924992566666667,2025-11-15 20:20:40.979857 +0000 UTC,171
54.332553221428576,11.922012214285713,2025-11-15 20:22:40.979857 +0000 UTC,172
54.332655442857146,11.919031861904761,2025-11-15 20:24:40.979857 +0000 UTC,173
54.332757664285715,11.91605150952381,2025-11-15 20:26:40.979857 +0000 UTC,174
54.332859885714285,11.913071157142857,2025-11-15 20:28:40.979857 +0000 UTC,175
54.33296210714286,11.910090804761904,2025-11-15 20:30:40.979857 +0000 UTC,176
54.33306432857143,11.907110452380952,2025-11-15 20:32:40.979857 +0000 UTC,177
54.33316655,11.9041301,2025-11-15 20:34:40.979857 +0000 UTC,178
54.33326877142857,11.901149747619048,2025-11-15 20:36:40.979857 +0000 UTC,179
54.33337099285714,11.898169395238096,2025-11-15 20:38:40.979857 +0000 UTC,180
54.33347321428572,11.895189042857142,2025-11-15 20:40:40.979857 +0000 UTC,181
54.33357543571429,11.89220869047619,2025-11-15 20:42:40.979857 +0000 UTC,182
54.33367765714286,11.889228338095238,2025-11-15 20:44:40.979857 +0000 UTC,183
54.33377987857143,11.886247985714286,2025-11-15 20:46:40.979857 +0000 UTC,184
54.333882100000004,11.883267633333332,2025-11-15 20:48:40.979857 +0000 UTC,185
54.333984321428574,11.88028728095238,2025-11-15 20:50:40.979857 +0000 UTC,186
54.33408654285714,11.877306928571429,2025-11-15 20:52:40.979857 +0000 UTC,187
54.33418876428571,11.874326576190477,2025-11-15 20:54:40.979857 +0000 UTC,188
54.33429098571429,11.871346223809523,2025-11-15 20:56:40.979857 +0000 UTC,189
54.33439320714286,11.868365871428571,2025-11-15 20:58:40.979857 +0000 UTC,190
54.33449542857143,11.865385519047619,2025-11-15 21:00:40.979857 +0000 UTC,191
54.33459765,11.862405166666667,2025-11-15 21:02:40.979857 +0000 UTC,192
54.334699871428576,11.859424814285713,2025-11-15 21:04:40.979857 +0000 UTC,193
54.334802092857146,11.856444461904761,2025-11-15 21:06:40.979857 +0000 UTC,194
54.334904314285716,11.85346410952381,2025-11-15 21:08:40.979857 +0000 UTC,195
54.335006535714285,11.850483757142857,2025-11-15 21:10:40.979857 +0000 UTC,196
54.33510875714286,11.847503404761904,2025-11-15 21:12:40.979857 +0000 UTC,197
54.33521097857143,11.844523052380952,2025-11-15 21:14:40.979857 +0000 UTC,198
54.3353132,11.8415427,2025-11-15 21:16:40.979857 +0000 UTC,199
54.338072371428574,11.812615771428572,2025-11-15 21:18:40.979857 +0000 UTC,200
54.340831542857146,11.783688842857142,2025-11-15 21:20:40.979857 +0000 UTC,201
54.34359071428572,11.754761914285714,2025-11-15 21:22:40.979857 +0000 UTC,202
54.34634988571428,11.725834985714286,2025-11-15 21:24:40.979857 +0000 UTC,203
54.349109057142854,11.696908057142858,2025-11-15 21:26:40.979857 +0000 UTC,204
54.351868228571426,11.667981128571428,2025-11-15 21:28:40.979857 +0000 UTC,205
54.3546274,11.6390542,2025-11-15 21:30:40.979857 +0000 UTC,206
54.37207207142857,11.605919700000001,2025-11-15 21:32:40.979857 +0000 UTC,207
54.38951674285714,11.5727852,2025-11-15 21:34:40.979857 +0000 UTC,208
54.40696141428571,11.539650700000001,2025-11-15 21:36:40.979857 +0000 UTC,209
54.42440608571429,11.5065162,2025-11-15 21:38:40.979857 +0000 UTC,210
54.44185075714286,11.473381700000001,2025-11-15 21:40:40.979857 +0000 UTC,211
54.45929542857143,11.4402472,2025-11-15 21:42:40.979857 +0000 UTC,212
54.4767401,11.4071127,2025-11-15 21:44:40.979857 +0000 UTC,213
54.489560842857145,11.374504157142859,2025-11-15 21:46:40.979857 +0000 UTC,214
54.50238158571428,11.341895614285715,2025-11-15 21:48:40.979857 +0000 UTC,215
54.51520232857143,11.309287071428573,2025-11-15 21:50:40.979857 +0000 UTC,216
54.52802307142857,11.276678528571429,2025-11-15 21:52:40.979857 +0000 UTC,217
54.540843814285715,11.244069985714287,2025-11-15 21:54:40.979857 +0000 UTC,218
54.55366455714285,11.211461442857143,2025-11-15 21:56:40.979857 +0000 UTC,219
54.5664853,11.1788529,2025-11-15 21:58:40.979857 +0000 UTC,220
54.579582128571424,11.147296242857143,2025-11-15 22:00:40.979857 +0000 UTC,221
54.59267895714286,11.115739585714286,2025-11-15 22:02:40.979857 +0000 UTC,222
54.605775785714286,11.084182928571428,2025-11-15 22:04:40.979857 +0000 UTC,223
54.61887261428571,11.052626271428572,2025-11-15 22:06:40.979857 +0000 UTC,224
54.63196944285714,11.021069614285715,2025-11-15 22:08:40.979857 +0000 UTC,225
54.645066271428576,10.989512957142857,2025-11-15 22:10:40.979857 +0000 UTC,226
54.6581631,10.9579563,2025-11-15 22:12:40.979857 +0000 UTC,227
54.685782442857146,10.955852514285713,2025-11-15 22:14:40.979857 +0000 UTC,228
54.71340178571429,10.953748728571428,2025-11-15 22:16:40.979857 +0000 UTC,229
54.74102112857143,10.951644942857142,2025-11-15 22:18:40.979857 +0000 UTC,230
54.76864047142857,10.949541157142857,2025-11-15 22:20:40.979857 +0000 UTC,231
54.79625981428571,10.94743737142857,2025-11-15 22:22:40.979857 +0000 UTC,232
54.823879157142855,10.945333585714286,2025-11-15 22:24:40.979857 +0000 UTC,233
54.8514985,10.9432298,2025-11-15 22:26:40.979857 +0000 UTC,234
54.880793857142855,10.960060028571428,2025-11-15 22:28:40.979857 +0000 UTC,235
54.91008921428571,10.976890257142857,2025-11-15 22:30:40.979857 +0000 UTC,236
54.93938457142857,10.993720485714286,2025-11-15 22:32:40.979857 +0000 UTC,237
54.968679928571426,11.010550714285714,2025-11-15 22:34:40.979857 +0000 UTC,238
54.99797528571428,11.027380942857143,2025-11-15 22:36:40.979857 +0000 UTC,239
55.056566,11.0610414,2025-11-15 22:38:40.979857 +0000 UTC,240
